Index,Time,(g_motorDebug).open_loop_angle_rad,(g_motorDebug).observer_angle_rad
3322,3.322191,5.21487904,0.50373745
3323,3.323193,5.89487839,1.14442074
3324,3.324212,0.291692495,1.82297468
3325,3.325190,0.93169266,2.51470375
3326,3.326190,1.61169207,3.13581944
3327,3.327192,2.29169154,3.83001423
3328,3.328188,2.93169093,4.49604416
3329,3.329190,3.61169028,5.14692402
3330,3.330188,4.25168991,5.82939625
3331,3.331240,4.97168922,0.262185514
3332,3.332192,5.61168861,0.872164905
3333,3.333188,6.251688,1.53180933
3334,3.334191,0.648502469,2.22771049
3335,3.335187,1.3285023,2.85895777
3336,3.336182,1.96850169,3.54848433
3337,3.337191,2.64850116,4.2315793
3338,3.338192,3.32850051,4.85911179
3339,3.339188,3.9684999,5.55158281
3340,3.340191,4.64849949,6.21138287
3341,3.341187,5.32849884,0.584216416
3342,3.342190,5.96849823,1.25935948
3343,3.343187,0.365312397,1.94558406
3344,3.344187,1.04531252,2.59084582
3345,3.345183,1.68531191,3.25429583
3346,3.346193,2.36531138,3.94733334
3347,3.347215,3.04531074,4.61010981
3348,3.348193,3.72531009,5.26693821
3349,3.349190,4.36530972,5.94182444
3350,3.350191,5.04530907,0.29904002
3351,3.351188,5.68530846,0.985643208
3352,3.352190,0.0821224004,1.64692342
3353,3.353187,0.762122452,2.30331445
3354,3.354190,1.40212214,2.97035432
3355,3.355187,2.08212161,3.66635489
3356,3.356193,2.76212096,4.30320883
3357,3.357189,3.40212035,4.97631407
3358,3.358192,4.08211994,5.66308117
3359,3.359188,4.76211929,0.00115919113
3360,3.360191,5.40211868,0.699671149
3361,3.361188,6.08211803,1.36967397
3362,3.362189,0.478932261,2.02144456
3363,3.363338,1.23893237,2.81652904
3364,3.364194,1.79893184,3.37059402
3365,3.365188,2.47893119,4.02020788
3366,3.366190,3.11893058,4.68277121
3367,3.367192,3.79892993,5.38323116
3368,3.368186,4.47892952,6.01345968
3369,3.369189,5.11892891,0.416456401
3370,3.370187,5.79892826,1.09632528
3371,3.371189,0.195742279,1.7227608
3372,3.372185,0.835742414,2.41787386
3373,3.373186,1.51574206,3.08327603
3374,3.374192,2.19574142,3.74254704
3375,3.375182,2.8357408,4.4135046
3376,3.376183,3.51574016,5.09410954
3377,3.377186,4.19573975,5.7353406
3378,3.378243,4.8757391,0.158559144
3379,3.379192,5.51573849,0.814927161
3380,3.380192,6.19573784,1.44234908
3381,3.381189,0.552552223,2.13910985
3382,3.382191,1.23255229,2.81106782
3383,3.383187,1.91255164,3.44706607
3384,3.384190,2.55255103,4.13233328
3385,3.385186,3.23255038,4.79837513
3386,3.386192,3.91254973,5.45801306
3387,3.387189,4.55254936,6.12411404
3388,3.388191,5.23254871,0.533259153
3389,3.389187,5.91254807,1.16747236
3390,3.390189,0.269362181,1.88125718
3391,3.391215,0.989362419,2.53011012
3392,3.392190,1.62936187,3.15712929
3393,3.393187,2.26936126,3.85779667
3394,3.394226,2.98936057,4.52330971
3395,3.395252,3.66935992,5.21099615
3396,3.396184,4.26935959,5.84530544
3397,3.397186,4.94935894,0.234620214
3398,3.398193,5.62935829,0.888284862
3399,3.399183,6.26935768,1.5548631
3400,3.400191,0.666172206,2.25451922
3401,3.401193,1.34617209,2.88181162
3402,3.402191,1.98617148,3.56386185
3403,3.403193,2.66617084,4.24260521
3404,3.404187,3.34617019,4.87353849
3405,3.405189,3.98616958,5.57089043
3406,3.406190,4.66616917,6.23484564
3407,3.407193,5.34616852,0.607300878
3408,3.408190,5.98616791,1.27584159
3409,3.409192,0.382982075,1.95614827
3410,3.410188,1.06298232,2.60101938
3411,3.411239,1.74298167,3.31346083
3412,3.412190,2.38298106,3.96954751
3413,3.413186,3.06298041,4.59253311
3414,3.414189,3.7029798,5.28368521
3415,3.415186,4.38297939,5.95231342
3416,3.416191,5.06297874,0.308250636
3417,3.417188,5.70297813,0.997807086
3418,3.418192,0.0997920781,1.66719759
3419,3.419188,0.77979213,2.32553697
3420,3.420191,1.41979182,2.98786068
3421,3.421188,2.09979129,3.67657471
3422,3.422188,2.77979064,4.31053686
3423,3.423185,3.41979003,4.98821974
3424,3.424187,4.09978962,5.67984962
3425,3.425184,4.77978897,0.0222296715
3426,3.426193,5.41978836,0.719029009
3427,3.427190,6.09978771,1.38204384
3428,3.428256,0.536601961,2.07025003
3429,3.429185,1.13660204,2.70902801
3430,3.430187,1.8166014,3.38728833
3431,3.431184,2.49660087,4.04027557
3432,3.432187,3.13660026,4.70207691
3433,3.433183,3.81659961,5.35665035
3434,3.434185,4.4965992,6.02176046
3435,3.435194,5.13659859,0.424571753
3436,3.436189,5.81659794,1.10836637
3437,3.437185,0.213411987,1.74290514
3438,3.438186,0.853412092,2.43870687
3439,3.439182,1.53341162,3.05989861
3440,3.440182,2.21341109,3.75203443
3441,3.441190,2.85341048,4.42115927
3442,3.442194,3.53340983,5.10770464
3443,3.443190,4.21340942,5.75350904
3444,3.444193,4.85340881,0.181329459
3445,3.445215,5.53340816,0.834441781
3446,3.446184,6.21340752,1.45545721
3447,3.447193,0.570221901,2.14821529
3448,3.448183,1.25022185,2.78296518
3449,3.449191,1.9302212,3.46682858
3450,3.450182,2.57022071,4.15482903
3451,3.451191,3.25022006,4.81951571
3452,3.452191,3.93021941,5.47327185
3453,3.453187,4.57021904,6.13416481
3454,3.454189,5.25021839,0.544243872
3455,3.455185,5.93021774,1.18254805
3456,3.456192,0.287031889,1.86312544
3457,3.457211,0.967032075,2.55237603
3458,3.458188,1.64703143,3.17386413
3459,3.459185,2.28703094,3.86806083
3460,3.460187,2.96703029,4.53224468
3461,3.461254,3.6870296,5.22623491
3462,3.462187,4.28702927,5.86456966
3463,3.463183,4.96702862,0.216421723
3464,3.464183,5.64702797,0.907325625
3465,3.465191,0.00384187698,1.56689811
3466,3.466188,0.683841884,2.26341009
3467,3.467184,1.36384165,2.89289594
3468,3.468186,2.00384116,3.58449268
3469,3.469182,2.68384051,4.22612238
3470,3.470182,3.36383986,4.89416695
3471,3.471191,4.00383949,5.58503199
3472,3.472193,4.68383884,6.2450614
3473,3.473189,5.3638382,0.619130731
3474,3.474193,6.00383759,1.29278719
3475,3.475190,0.400651783,1.98128748
3476,3.476183,1.08065188,2.62430477
3477,3.477192,1.72065127,3.28933144
3478,3.478212,2.40065074,3.98158908
3479,3.479190,3.08065009,4.60486841
3480,3.480188,3.72064948,5.30313587
3481,3.481190,4.40064907,5.97613525
3482,3.482186,5.08064842,0.335747629
3483,3.483189,5.72064781,1.02041423
3484,3.484185,0.117461756,1.64310372
3485,3.485188,0.797461867,2.34022069
3486,3.486189,1.43746161,3.00658512
3487,3.487192,2.11746097,3.70441389
3488,3.488186,2.79746032,4.33908415
3489,3.489189,3.43745971,5.01447916
3490,3.490186,4.1174593,5.66029358
3491,3.491189,4.79745865,0.0384263992
3492,3.492186,5.43745804,0.737104356
3493,3.493188,6.11745739,1.36683536
3494,3.494277,0.594271719,2.14180493
3495,3.495192,1.15427184,2.73646903
3496,3.496188,1.83427119,3.36707711
3497,3.497185,2.51427054,4.0560298
3498,3.498189,3.15426993,4.71918344
3499,3.499185,3.83426929,5.37914705
3500,3.500186,4.51426888,6.04782772
3501,3.501182,5.15426826,0.452770829
3502,3.502184,5.83426762,1.09151685
3503,3.503192,0.231081665,1.75816011
3504,3.504194,0.871081829,2.45194936
3505,3.505190,1.55108142,3.11708951
3506,3.506185,2.23108077,3.77688861
3507,3.507193,2.87108016,4.44588184
3508,3.508183,3.55107951,5.08723974
3509,3.509192,4.2310791,5.76747751
3510,3.510193,4.87107849,0.151259422
3511,3.511190,5.55107784,0.807564914
3512,3.512190,6.23107719,1.47448862
3513,3.513185,0.587891638,2.1722827
3514,3.514272,1.30789161,2.88067317
3515,3.515193,1.947891,3.48051262
3516,3.516182,2.58789039,4.16401005
3517,3.517185,3.26788974,4.79054546
3518,3.518190,3.94788909,5.49063015
3519,3.519193,4.58788872,6.15602779
3520,3.520189,5.26788807,0.525873542
3521,3.521191,5.94788742,1.19900584
3522,3.522188,0.304701567,1.87375784
3523,3.523191,0.984701812,2.52318311
3524,3.524185,1.66470122,3.1907897
3525,3.525187,2.30470061,3.89095426
3526,3.526188,2.98469996,4.51656008
3527,3.527190,3.66469932,5.20401812
3528,3.528219,4.34469891,5.87740898
3529,3.529184,4.9846983,0.269225091
3530,3.530209,5.66469765,0.921532214
3531,3.531190,0.0215115547,1.58862114
3532,3.532187,0.701511621,2.24822116
3533,3.533189,1.38151145,2.91424394
3534,3.534185,2.02151084,3.59880781
3535,3.535187,2.70151019,4.23685074
3536,3.536186,3.38150954,4.9090724
3537,3.537188,4.02150917,5.60496712
3538,3.538186,4.70150852,6.22953033
3539,3.539189,5.38150787,0.642561615
3540,3.540185,6.02150726,1.30931056
3541,3.541188,0.41832146,1.95095503
3542,3.542182,1.0583216,2.63535118
3543,3.543184,1.73832095,3.30866075
3544,3.544193,2.41832042,3.96513295
3545,3.545184,3.05831981,4.62736225
3546,3.546222,3.77831912,5.32005167
3547,3.547208,4.41831875,5.98680639
3548,3.548184,5.0983181,0.345778644
3549,3.549193,5.73831749,1.03376234
3550,3.550183,0.135131478,1.66440034
3551,3.551192,0.815131545,2.36315846
3552,3.552183,1.45513117,3.02481937
3553,3.553191,2.13513064,3.67452431
3554,3.554193,2.81513,4.34709692
3555,3.555189,3.45512938,5.02750063
3556,3.556185,4.13512897,5.67792749
3557,3.557193,4.81512833,0.0610747486
3558,3.558184,5.45512772,0.757506669
3559,3.559192,6.13512707,1.38069129
3560,3.560193,0.531941354,2.06881595
3561,3.561303,1.25194132,2.82422948
3562,3.562182,1.85194075,3.38601494
3563,3.563185,2.49194026,4.07872057
3564,3.564182,3.17193961,4.74120998
3565,3.565185,3.85193896,5.39591599
3566,3.566184,4.53193855,6.05928326
3567,3.567187,5.17193794,0.464497477
3568,3.568183,5.85193729,1.10698104
3569,3.569184,0.20875138,1.78228772
3570,3.570193,0.888751507,2.4760375
3571,3.571184,1.56875098,3.09666872
3572,3.572189,2.24875045,3.7900362
3573,3.573191,2.88874984,4.45729065
3574,3.574188,3.56874919,5.10445929
3575,3.575190,4.24874878,5.7892437
3576,3.576191,4.88874817,0.177548766
3577,3.577193,5.56874752,0.830656528
3578,3.578270,0.00556135178,1.56904507
3579,3.579194,0.605561316,2.18449855
3580,3.580188,1.2855612,2.8174355
3581,3.581184,1.92556059,3.50388646
3582,3.582186,2.60556006,4.18941402
3583,3.583182,3.28555942,4.81506872
3584,3.584182,3.92555881,5.50868845
3585,3.585190,4.6055584,6.16888809
3586,3.586187,5.28555775,0.539920151
3587,3.587183,5.92555714,1.21734381
3588,3.588185,0.322371274,1.90081835
3589,3.589193,1.00237143,2.54879355
3590,3.590193,1.68237078,3.21044326
3591,3.591214,2.36237025,3.90437651
3592,3.592192,3.00236964,4.52901506
3593,3.593189,3.68236899,5.22290564
3594,3.594192,4.32236862,5.90036631
3595,3.595268,5.0823679,0.337543577
3596,3.596191,5.68236732,0.943878889
3597,3.597194,0.0391812325,1.60430717
3598,3.598190,0.719181299,2.26115966
3599,3.599192,1.39918113,2.92965603
3600,3.600188,2.03918052,3.62318802
3601,3.601191,2.71917987,4.26253462
3602,3.602186,3.35917926,4.93280029
3603,3.603189,4.03917885,5.62178707
3604,3.604185,4.7191782,6.24227953
3605,3.605188,5.35917759,0.656740427
3606,3.606189,6.03917694,1.32824099
3607,3.607192,0.435991138,1.97723949
3608,3.608186,1.07599139,2.65927029
3609,3.609189,1.75599074,3.32620215
3610,3.610187,2.4359901,3.97721148
3611,3.611189,3.07598948,4.67918682
3612,3.612214,3.7959888,5.33851147
3613,3.613192,4.43598843,5.97063828
3614,3.614187,5.07598782,0.370786786
3615,3.615189,5.75598717,1.05314994
3616,3.616191,0.152801156,1.67682028
3617,3.617194,0.832801282,2.37319779
3618,3.618192,1.47280097,3.03875208
3619,3.619183,2.15280032,3.69655395
3620,3.620189,2.83279967,4.37010336
3621,3.621191,3.47279906,5.04759026
3622,3.622188,4.15279865,5.69130087
3623,3.623191,4.832798,0.0707467049
3624,3.624188,5.47279739,0.769339859
3625,3.625190,6.15279675,1.39816093
3626,3.626191,0.549611092,2.09331679
3627,3.627193,1.22961116,2.76823473
3628,3.628213,1.86961055,3.44246626
3629,3.629191,2.50960994,4.08865643
3630,3.630188,3.18960929,4.75287771
3631,3.631191,3.86960864,5.41304016
3632,3.632185,4.50960827,6.08076143
3633,3.633188,5.02960777,0.240309894
3634,3.634185,5.02960777,0.240309894
3635,3.635186,5.02960777,0.240309894
3636,3.636188,5.02960777,0.240309894
3637,3.637190,5.02960777,0.240309894
3638,3.638184,5.02960777,0.240309894
3639,3.639186,5.02960777,0.240309894
3640,3.640194,5.02960777,0.240309894
3641,3.641184,5.02960777,0.240309894
3642,3.642194,5.02960777,0.240309894
3643,3.643322,5.02960777,0.240309894
3644,3.644189,5.02960777,0.240309894
3645,3.645185,5.02960777,0.240309894
3646,3.646193,5.02960777,0.240309894
3647,3.647189,5.02960777,0.240309894
3648,3.648191,5.02960777,0.240309894
3649,3.649187,5.02960777,0.240309894
3650,3.650189,5.02960777,0.240309894
3651,3.651185,5.02960777,0.240309894
3652,3.652187,5.02960777,0.240309894
3653,3.653183,5.02960777,0.240309894
3654,3.654185,5.02960777,0.240309894
3655,3.655193,5.02960777,0.240309894
3656,3.656186,5.02960777,0.240309894
3657,3.657182,5.02960777,0.240309894
3658,3.658186,5.02960777,0.240309894
3659,3.659274,5.02960777,0.240309894
3660,3.660192,5.02960777,0.240309894
3661,3.661186,5.02960777,0.240309894
3662,3.662192,5.02960777,0.240309894
3663,3.663182,5.02960777,0.240309894
3664,3.664225,5.02960777,0.240309894
3665,3.665213,5.02960777,0.240309894
3666,3.666185,5.02960777,0.240309894
3667,3.667194,5.02960777,0.240309894
3668,3.668182,5.02960777,0.240309894
3669,3.669191,5.02960777,0.240309894
3670,3.670193,5.02960777,0.240309894
3671,3.671190,5.02960777,0.240309894
3672,3.672192,5.02960777,0.240309894
3673,3.673189,5.02960777,0.240309894
3674,3.674191,5.02960777,0.240309894
3675,3.675188,5.02960777,0.240309894
3676,3.676250,5.02960777,0.240309894
3677,3.677192,5.02960777,0.240309894
3678,3.678189,5.02960777,0.240309894
3679,3.679192,5.02960777,0.240309894
3680,3.680186,5.02960777,0.240309894
3681,3.681189,5.02960777,0.240309894
3682,3.682187,5.02960777,0.240309894
3683,3.683189,5.02960777,0.240309894
3684,3.684186,5.02960777,0.240309894
3685,3.685188,5.02960777,0.240309894
3686,3.686188,5.02960777,0.240309894
3687,3.687190,5.02960777,0.240309894
3688,3.688187,5.02960777,0.240309894
3689,3.689190,5.02960777,0.240309894
3690,3.690223,5.02960777,0.240309894
3691,3.691210,5.02960777,0.240309894
3692,3.692186,5.02960777,0.240309894
3693,3.693183,5.02960777,0.240309894
3694,3.694185,5.02960777,0.240309894
3695,3.695194,5.02960777,0.240309894
3696,3.696190,5.02960777,0.240309894
3697,3.697186,5.02960777,0.240309894
3698,3.698188,5.02960777,0.240309894
3699,3.699184,5.02960777,0.240309894
3700,3.700185,5.02960777,0.240309894
3701,3.701193,5.02960777,0.240309894
3702,3.702183,5.02960777,0.240309894
3703,3.703192,5.02960777,0.240309894
3704,3.704192,5.02960777,0.240309894
3705,3.705188,5.02960777,0.240309894
3706,3.706184,5.02960777,0.240309894
3707,3.707279,5.02960777,0.240309894
3708,3.708190,5.02960777,0.240309894
3709,3.709192,5.02960777,0.240309894
3710,3.710186,5.02960777,0.240309894
3711,3.711189,5.02960777,0.240309894
3712,3.712185,5.02960777,0.240309894
3713,3.713187,5.02960777,0.240309894
3714,3.714184,5.02960777,0.240309894
3715,3.715187,5.02960777,0.240309894
3716,3.716185,5.02960777,0.240309894
3717,3.717188,5.02960777,0.240309894
3718,3.718184,5.02960777,0.240309894
3719,3.719186,5.02960777,0.240309894
3720,3.720182,5.02960777,0.240309894
3721,3.721184,5.02960777,0.240309894
3722,3.722191,5.02960777,0.240309894
3723,3.723193,5.02960777,0.240309894
3724,3.724218,5.02960777,0.240309894
3725,3.725184,5.02960777,0.240309894
3726,3.726185,5.02960777,0.240309894
3727,3.727188,5.02960777,0.240309894
3728,3.728194,5.02960777,0.240309894
3729,3.729184,5.02960777,0.240309894
3730,3.730210,5.02960777,0.240309894
3731,3.731188,5.02960777,0.240309894
3732,3.732185,5.02960777,0.240309894
3733,3.733187,5.02960777,0.240309894
3734,3.734193,5.02960777,0.240309894
3735,3.735184,5.02960777,0.240309894
3736,3.736185,5.02960777,0.240309894
3737,3.737188,5.02960777,0.240309894
3738,3.738186,5.02960777,0.240309894
3739,3.739189,5.02960777,0.240309894
3740,3.740248,5.02960777,0.240309894
3741,3.741189,5.02960777,0.240309894
3742,3.742186,5.02960777,0.240309894
3743,3.743189,5.02960777,0.240309894
3744,3.744185,5.02960777,0.240309894
3745,3.745188,5.02960777,0.240309894
3746,3.746189,5.02960777,0.240309894
3747,3.747191,5.02960777,0.240309894
3748,3.748188,5.02960777,0.240309894
3749,3.749191,5.02960777,0.240309894
3750,3.750187,5.02960777,0.240309894
3751,3.751190,5.02960777,0.240309894
3752,3.752185,5.02960777,0.240309894
3753,3.753187,5.02960777,0.240309894
3754,3.754185,5.02960777,0.240309894
3755,3.755188,5.02960777,0.240309894
3756,3.756189,5.02960777,0.240309894
3757,3.757211,5.02960777,0.240309894
3758,3.758187,5.02960777,0.240309894
3759,3.759184,5.02960777,0.240309894
3760,3.760186,5.02960777,0.240309894
3761,3.761183,5.02960777,0.240309894
3762,3.762186,5.02960777,0.240309894
3763,3.763183,5.02960777,0.240309894
3764,3.764183,5.02960777,0.240309894
3765,3.765191,5.02960777,0.240309894
3766,3.766185,5.02960777,0.240309894
3767,3.767193,5.02960777,0.240309894
3768,3.768184,5.02960777,0.240309894
3769,3.769192,5.02960777,0.240309894
3770,3.770193,5.02960777,0.240309894
3771,3.771189,5.02960777,0.240309894
3772,3.772191,5.02960777,0.240309894
3773,3.773258,5.02960777,0.240309894
3774,3.774184,5.02960777,0.240309894
3775,3.775193,5.02960777,0.240309894
3776,3.776186,5.02960777,0.240309894
3777,3.777182,5.02960777,0.240309894
3778,3.778186,5.02960777,0.240309894
3779,3.779194,5.02960777,0.240309894
3780,3.780184,5.02960777,0.240309894
3781,3.781192,5.02960777,0.240309894
3782,3.782192,5.02960777,0.240309894
3783,3.783188,5.02960777,0.240309894
3784,3.784190,5.02960777,0.240309894
3785,3.785186,5.02960777,0.240309894
3786,3.786183,5.02960777,0.240309894
3787,3.787191,5.02960777,0.240309894
3788,3.788209,5.02960777,0.240309894
3789,3.789187,5.02960777,0.240309894
3790,3.790184,5.02960777,0.240309894
3791,3.791186,5.02960777,0.240309894
3792,3.792194,5.02960777,0.240309894
3793,3.793184,5.02960777,0.240309894
3794,3.794191,5.02960777,0.240309894
3795,3.795194,5.02960777,0.240309894
3796,3.796183,5.02960777,0.240309894
3797,3.797185,5.02960777,0.240309894
3798,3.798193,5.02960777,0.240309894
3799,3.799183,5.02960777,0.240309894
3800,3.800190,5.02960777,0.240309894
3801,3.801192,5.02960777,0.240309894
3802,3.802190,5.02960777,0.240309894
3803,3.803222,5.02960777,0.240309894
3804,3.804283,5.02960777,0.240309894
3805,3.805192,5.02960777,0.240309894
3806,3.806186,5.02960777,0.240309894
3807,3.807183,5.02960777,0.240309894
3808,3.808185,5.02960777,0.240309894
3809,3.809193,5.02960777,0.240309894
3810,3.810185,5.02960777,0.240309894
3811,3.811194,5.02960777,0.240309894
3812,3.812182,5.02960777,0.240309894
3813,3.813191,5.02960777,0.240309894
3814,3.814193,5.02960777,0.240309894
3815,3.815190,5.02960777,0.240309894
3816,3.816185,5.02960777,0.240309894
3817,3.817194,5.02960777,0.240309894
3818,3.818183,5.02960777,0.240309894
3819,3.819192,5.02960777,0.240309894
3820,3.820182,5.02960777,0.240309894
3821,3.821216,5.02960777,0.240309894
3822,3.822194,5.02960777,0.240309894
3823,3.823191,5.02960777,0.240309894
3824,3.824192,5.02960777,0.240309894
3825,3.825189,5.02960777,0.240309894
3826,3.826186,5.02960777,0.240309894
3827,3.827182,5.02960777,0.240309894
3828,3.828185,5.02960777,0.240309894
3829,3.829194,5.02960777,0.240309894
3830,3.830193,5.02960777,0.240309894
3831,3.831189,5.02960777,0.240309894
3832,3.832191,5.02960777,0.240309894
3833,3.833187,5.02960777,0.240309894
3834,3.834191,5.02960777,0.240309894
3835,3.835187,5.02960777,0.240309894
3836,3.836192,5.02960777,0.240309894
3837,3.837188,5.02960777,0.240309894
3838,3.838191,5.02960777,0.240309894
3839,3.839240,5.02960777,0.240309894
3840,3.840182,5.02960777,0.240309894
3841,3.841185,5.02960777,0.240309894
3842,3.842192,5.02960777,0.240309894
3843,3.843182,5.02960777,0.240309894
3844,3.844191,5.02960777,0.240309894
3845,3.845193,5.02960777,0.240309894
3846,3.846182,5.02960777,0.240309894
3847,3.847185,5.02960777,0.240309894
3848,3.848190,5.02960777,0.240309894
3849,3.849193,5.02960777,0.240309894
3850,3.850190,5.02960777,0.240309894
3851,3.851192,5.02960777,0.240309894
3852,3.852188,5.02960777,0.240309894
3853,3.853190,5.02960777,0.240309894
3854,3.854184,5.02960777,0.240309894
3855,3.855186,5.02960777,0.240309894
3856,3.856267,5.02960777,0.240309894
3857,3.857192,5.02960777,0.240309894
3858,3.858184,5.02960777,0.240309894
3859,3.859192,5.02960777,0.240309894
3860,3.860192,5.02960777,0.240309894
3861,3.861188,5.02960777,0.240309894
3862,3.862191,5.02960777,0.240309894
3863,3.863187,5.02960777,0.240309894
3864,3.864189,5.02960777,0.240309894
3865,3.865186,5.02960777,0.240309894
3866,3.866193,5.02960777,0.240309894
3867,3.867189,5.02960777,0.240309894
3868,3.868191,5.02960777,0.240309894
3869,3.869188,5.02960777,0.240309894
3870,3.870191,5.02960777,0.240309894
3871,3.871318,5.02960777,0.240309894
3872,3.872185,5.02960777,0.240309894
3873,3.873273,5.02960777,0.240309894
3874,3.874193,5.02960777,0.240309894
3875,3.875184,5.02960777,0.240309894
3876,3.876186,5.02960777,0.240309894
3877,3.877188,5.02960777,0.240309894
3878,3.878183,5.02960777,0.240309894
3879,3.879185,5.02960777,0.240309894
3880,3.880194,5.02960777,0.240309894
3881,3.881184,5.02960777,0.240309894
3882,3.882194,5.02960777,0.240309894
3883,3.883184,5.02960777,0.240309894
3884,3.884191,5.02960777,0.240309894
3885,3.885193,5.02960777,0.240309894
3886,3.886183,5.02960777,0.240309894
3887,3.887185,5.02960777,0.240309894
3888,3.888182,5.02960777,0.240309894
3889,3.889185,5.02960777,0.240309894
3890,3.890216,5.02960777,0.240309894
3891,3.891182,5.02960777,0.240309894
3892,3.892191,5.02960777,0.240309894
3893,3.893194,5.02960777,0.240309894
3894,3.894191,5.02960777,0.240309894
3895,3.895193,5.02960777,0.240309894
3896,3.896192,5.02960777,0.240309894
3897,3.897194,5.02960777,0.240309894
3898,3.898191,5.02960777,0.240309894
3899,3.899193,5.02960777,0.240309894
3900,3.900189,5.02960777,0.240309894
3901,3.901192,5.02960777,0.240309894
3902,3.902185,5.02960777,0.240309894
3903,3.903188,5.02960777,0.240309894
3904,3.904184,5.02960777,0.240309894
3905,3.905186,5.02960777,0.240309894
3906,3.906238,5.02960777,0.240309894
3907,3.907192,5.02960777,0.240309894
3908,3.908186,5.02960777,0.240309894
3909,3.909188,5.02960777,0.240309894
3910,3.910185,5.02960777,0.240309894
3911,3.911187,5.02960777,0.240309894
3912,3.912183,5.02960777,0.240309894
3913,3.913185,5.02960777,0.240309894
3914,3.914192,5.02960777,0.240309894
3915,3.915194,5.02960777,0.240309894
3916,3.916183,5.02960777,0.240309894
3917,3.917185,5.02960777,0.240309894
3918,3.918193,5.02960777,0.240309894
3919,3.919184,5.02960777,0.240309894
3920,3.920189,5.02960777,0.240309894
3921,3.921192,5.02960777,0.240309894
3922,3.922210,5.02960777,0.240309894
3923,3.923188,5.02960777,0.240309894
3924,3.924184,5.02960777,0.240309894
3925,3.925186,5.02960777,0.240309894
3926,3.926185,5.02960777,0.240309894
3927,3.927187,5.02960777,0.240309894
3928,3.928184,5.02960777,0.240309894
3929,3.929186,5.02960777,0.240309894
3930,3.930183,5.02960777,0.240309894
3931,3.931186,5.02960777,0.240309894
3932,3.932192,5.02960777,0.240309894
3933,3.933183,5.02960777,0.240309894
3934,3.934226,5.02960777,0.240309894
3935,3.935210,5.02960777,0.240309894
3936,3.936193,5.02960777,0.240309894
3937,3.937190,5.02960777,0.240309894
3938,3.938274,5.02960777,0.240309894
3939,3.939190,5.02960777,0.240309894
3940,3.940187,5.02960777,0.240309894
3941,3.941189,5.02960777,0.240309894
3942,3.942186,5.02960777,0.240309894
3943,3.943188,5.02960777,0.240309894
3944,3.944182,5.02960777,0.240309894
3945,3.945185,5.02960777,0.240309894
3946,3.946188,5.02960777,0.240309894
3947,3.947191,5.02960777,0.240309894
3948,3.948187,5.02960777,0.240309894
3949,3.949190,5.02960777,0.240309894
3950,3.950184,5.02960777,0.240309894
3951,3.951187,5.02960777,0.240309894
3952,3.952183,5.02960777,0.240309894
3953,3.953286,5.02960777,0.240309894
3954,3.954192,5.02960777,0.240309894
3955,3.955189,5.02960777,0.240309894
3956,3.956183,5.02960777,0.240309894
3957,3.957191,5.02960777,0.240309894
3958,3.958194,5.02960777,0.240309894
3959,3.959191,5.02960777,0.240309894
3960,3.960193,5.02960777,0.240309894
3961,3.961189,5.02960777,0.240309894
3962,3.962190,5.02960777,0.240309894
3963,3.963186,5.02960777,0.240309894
3964,3.964188,5.02960777,0.240309894
3965,3.965184,5.02960777,0.240309894
3966,3.966192,5.02960777,0.240309894
3967,3.967188,5.02960777,0.240309894
3968,3.968188,5.02960777,0.240309894
3969,3.969243,5.02960777,0.240309894
3970,3.970182,5.02960777,0.240309894
3971,3.971191,5.02960777,0.240309894
3972,3.972193,5.02960777,0.240309894
3973,3.973189,5.02960777,0.240309894
3974,3.974189,5.02960777,0.240309894
3975,3.975185,5.02960777,0.240309894
3976,3.976193,5.02960777,0.240309894
3977,3.977189,5.02960777,0.240309894
3978,3.978193,5.02960777,0.240309894
3979,3.979189,5.02960777,0.240309894
3980,3.980189,5.02960777,0.240309894
3981,3.981185,5.02960777,0.240309894
3982,3.982187,5.02960777,0.240309894
3983,3.983183,5.02960777,0.240309894
3984,3.984186,5.02960777,0.240309894
3985,3.985229,5.02960777,0.240309894
3986,3.986213,5.02960777,0.240309894
3987,3.987191,5.02960777,0.240309894
3988,3.988188,5.02960777,0.240309894
3989,3.989190,5.02960777,0.240309894
3990,3.990186,5.02960777,0.240309894
3991,3.991188,5.02960777,0.240309894
3992,3.992182,5.02960777,0.240309894
3993,3.993184,5.02960777,0.240309894
3994,3.994194,5.02960777,0.240309894
